From,To,Year,Section ID,Section,HS2 ID,HS2,Trade Value,,,From,To,Year,Section ID,Section,
usa,jpn,2017,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",215369449,,,,,,,,
usa,jpn,2017,4,Foodstuffs,417,Sugars and sugar confectionery,74507675,,,,,,,,
usa,jpn,2017,4,Foodstuffs,418,Cocoa and cocoa preparations,46279475,,,,,,,,
usa,jpn,2017,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",98560372,,,,,,,,
usa,jpn,2017,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",577434703,,,,,,,,
usa,jpn,2017,4,Foodstuffs,421,Miscellaneous edible preparations,343122807,,,,,,,,
usa,jpn,2017,4,Foodstuffs,422,"Beverages, spirits and vinegar",339369866,,,,,,,,
usa,jpn,2017,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",428851422,,,,,,,,
usa,jpn,2017,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,83540306,,,,,,,,
usa,jpn,2017,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",195422558,,,,,,,,
usa,jpn,2017,5,Mineral Products,526,"Ores, slag and ash",559794133,,,,,,,,
usa,jpn,2017,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5613164032,,,,,,,,
usa,jpn,2017,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1427068633,,,,,,,,
usa,jpn,2017,6,Chemical Products,629,Organic chemicals,2628041758,,,,,,,,
usa,jpn,2017,6,Chemical Products,630,Pharmaceutical products,3984621781,,,,,,,,
usa,jpn,2017,6,Chemical Products,631,Fertilizers,198141753,,,,,,,,
usa,jpn,2017,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",223022190,,,,,,,,
usa,jpn,2017,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",390516395,,,,,,,,
usa,jpn,2017,6,Chemical Products,634,"Soap, organic surface-active agents, others",218397457,,,,,,,,
usa,jpn,2017,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,158525424,,,,,,,,
usa,jpn,2017,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,45713841,,,,,,,,
usa,jpn,2017,6,Chemical Products,637,Photographic or cinematographic goods,84813596,,,,,,,,
usa,jpn,2017,6,Chemical Products,638,Chemical products n.e.s.,1345997529,,,,,,,,
usa,jpn,2017,7,Plastics and Rubbers,739,Plastics and articles thereof,1851047401,,,,,,,,
usa,jpn,2017,7,Plastics and Rubbers,740,Rubber and rubber articles,257930273,,,,,,,,
usa,jpn,2017,8,Animal Hides,841,Raw leather from different animals,27491270,,,,,,,,
usa,jpn,2017,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",91724568,,,,,,,,
usa,jpn,2017,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,694550,,,,,,,,
usa,jpn,2017,9,Wood Products,944,Wood and articles of wood; wood charcoal,686946603,,,,,,,,
usa,jpn,2017,9,Wood Products,945,Cork and articles of cork,81492,,,,,,,,
usa,jpn,2017,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",346401,,,,,,,,
usa,jpn,2017,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,480435184,,,,,,,,
usa,jpn,2017,10,Paper Goods,1048,Paper Articles,558388709,,,,,,,,
usa,jpn,2017,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",122436797,,,,,,,,
usa,jpn,2017,11,Textiles,1150,Silk,381655,,,,,,,,
usa,jpn,2017,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",883490,,,,,,,,
usa,jpn,2017,11,Textiles,1152,Cotton,56413767,,,,,,,,
usa,jpn,2017,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,109527,,,,,,,,
usa,jpn,2017,11,Textiles,1154,Man-made filaments,58746988,,,,,,,,
usa,jpn,2017,11,Textiles,1155,Man-made staple fibres,30955798,,,,,,,,
usa,jpn,2017,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",51776668,,,,,,,,
usa,jpn,2017,11,Textiles,1157,Carpets and other textile floor coverings,7335067,,,,,,,,
usa,jpn,2017,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",5158795,,,,,,,,
usa,jpn,2017,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",41419971,,,,,,,,
usa,jpn,2017,11,Textiles,1160,Fabrics; knitted or crocheted,4070864,,,,,,,,
usa,jpn,2017,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,77928630,,,,,,,,
usa,jpn,2017,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,76698866,,,,,,,,
usa,jpn,2017,11,Textiles,1163,Textiles rags,53111503,,,,,,,,
usa,jpn,2017,12,Footwear and Headwear,1264,Footwear,46576203,,,,,,,,
usa,jpn,2017,12,Footwear and Headwear,1265,Headgear and parts thereof,15876442,,,,,,,,
usa,jpn,2017,12,Footwear and Headwear,1266,Umbrellas,403060,,,,,,,,
usa,jpn,2017,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",777679,,,,,,,,
usa,jpn,2017,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",170446549,,,,,,,,
usa,jpn,2017,13,Stone And Glass,1369,Ceramic products,113253818,,,,,,,,
usa,jpn,2017,13,Stone And Glass,1370,Glass and glassware,359516669,,,,,,,,
usa,jpn,2017,14,Precious Metals,1471,"Precious metals, gems and jewelry",1297044493,,,,,,,,
usa,jpn,2017,15,Metals,1572,Iron and steel,96585137,,,,,,,,
usa,jpn,2017,15,Metals,1573,Iron or steel articles,390147518,,,,,,,,
usa,jpn,2017,15,Metals,1574,Copper and articles thereof,133205525,,,,,,,,
usa,jpn,2017,15,Metals,1575,Nickel and articles thereof,141221439,,,,,,,,
usa,jpn,2017,15,Metals,1576,Aluminium and articles thereof,308532005,,,,,,,,
usa,jpn,2017,15,Metals,1578,Lead and articles thereof,810407,,,,,,,,
usa,jpn,2017,15,Metals,1579,Zinc and articles thereof,4968738,,,,,,,,
usa,jpn,2017,15,Metals,1580,Tin; articles thereof,6219977,,,,,,,,
usa,jpn,2017,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",286031962,,,,,,,,
usa,jpn,2017,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",108813457,,,,,,,,
usa,jpn,2017,15,Metals,1583,Metal; miscellaneous products of base metal,98238131,,,,,,,,
usa,jpn,2017,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",7101101101,,,,,,,,
usa,jpn,2017,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5349110888,,,,,,,,
usa,jpn,2017,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",25925232,,,,,,,,
usa,jpn,2017,17,Transportation,1787,Vehicles,1415845570,,,,,,,,
usa,jpn,2017,17,Transportation,1788,"Aircraft, spacecraft and parts ",2913179803,,,,,,,,
usa,jpn,2017,17,Transportation,1789,"Ships, boats and floating structures",62199461,,,,,,,,
usa,jpn,2017,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",8777930741,,,,,,,,
usa,jpn,2017,18,Instruments,1891,Clocks and watches and parts thereof,44953077,,,,,,,,
usa,jpn,2017,18,Instruments,1892,Musical instruments; parts and accessories of such articles,118813720,,,,,,,,
usa,jpn,2017,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,188119630,,,,,,,,
usa,jpn,2017,20,Miscellaneous,2094,Furniture,231743739,,,,,,,,
usa,jpn,2017,20,Miscellaneous,2095,Toys,299315174,,,,,,,,
usa,jpn,2017,20,Miscellaneous,2096,Miscellaneous manufactured articles,32463608,,,,,,,,
usa,jpn,2017,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,378545531,,,,,,,,
usa,jpn,2018,1,Animal Products,101,Animals; live,65224255,,,,,,,,
usa,jpn,2018,1,Animal Products,102,Meat and edible meat offal,3378361830,,,,,,,,
usa,jpn,2018,1,Animal Products,103,Aquatic Animals,1016941135,,,,,,,,
usa,jpn,2018,1,Animal Products,104,Edible Animal By-Products,250920874,,,,,,,,
usa,jpn,2018,1,Animal Products,105,Other Animal Products,73404636,,,,,,,,
usa,jpn,2018,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",3977455,,,,,,,,
usa,jpn,2018,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,249226303,,,,,,,,
usa,jpn,2018,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",896702268,,,,,,,,
usa,jpn,2018,2,Vegetable Products,209,"Coffee, tea, mate and spices",56213573,,,,,,,,
usa,jpn,2018,2,Vegetable Products,210,Cereals,3996077848,,,,,,,,
usa,jpn,2018,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",42010055,,,,,,,,
usa,jpn,2018,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1683854851,,,,,,,,
usa,jpn,2018,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",31849840,,,,,,,,
usa,jpn,2018,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,5747901,,,,,,,,
usa,jpn,2018,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",49960922,,,,,,,,
usa,jpn,2018,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",226415984,,,,,,,,
usa,jpn,2018,4,Foodstuffs,417,Sugars and sugar confectionery,74786793,,,,,,,,
usa,jpn,2018,4,Foodstuffs,418,Cocoa and cocoa preparations,45963724,,,,,,,,
usa,jpn,2018,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",98252517,,,,,,,,
usa,jpn,2018,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",570419636,,,,,,,,
usa,jpn,2018,4,Foodstuffs,421,Miscellaneous edible preparations,332364514,,,,,,,,
usa,jpn,2018,4,Foodstuffs,422,"Beverages, spirits and vinegar",392704025,,,,,,,,
usa,jpn,2018,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",494068145,,,,,,,,
usa,jpn,2018,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,31646575,,,,,,,,
usa,jpn,2018,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",200671370,,,,,,,,
usa,jpn,2018,5,Mineral Products,526,"Ores, slag and ash",591978204,,,,,,,,
usa,jpn,2018,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",9100402186,,,,,,,,
usa,jpn,2018,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1284665143,,,,,,,,
usa,jpn,2018,6,Chemical Products,629,Organic chemicals,3009104628,,,,,,,,
usa,jpn,2018,6,Chemical Products,630,Pharmaceutical products,4290114439,,,,,,,,
usa,jpn,2018,6,Chemical Products,631,Fertilizers,195628900,,,,,,,,
usa,jpn,2018,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",232187832,,,,,,,,
usa,jpn,2018,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",402645785,,,,,,,,
usa,jpn,2018,6,Chemical Products,634,"Soap, organic surface-active agents, others",229298815,,,,,,,,
usa,jpn,2018,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,147218961,,,,,,,,
usa,jpn,2018,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,43080047,,,,,,,,
usa,jpn,2018,6,Chemical Products,637,Photographic or cinematographic goods,105136370,,,,,,,,
usa,jpn,2018,6,Chemical Products,638,Chemical products n.e.s.,1551108160,,,,,,,,
usa,jpn,2018,7,Plastics and Rubbers,739,Plastics and articles thereof,1924084387,,,,,,,,
usa,jpn,2018,7,Plastics and Rubbers,740,Rubber and rubber articles,288882315,,,,,,,,
usa,jpn,2018,8,Animal Hides,841,Raw leather from different animals,21520714,,,,,,,,
usa,jpn,2018,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",78731587,,,,,,,,
usa,jpn,2018,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,782971,,,,,,,,
usa,jpn,2018,9,Wood Products,944,Wood and articles of wood; wood charcoal,546959348,,,,,,,,
usa,jpn,2018,9,Wood Products,945,Cork and articles of cork,99807,,,,,,,,
usa,jpn,2018,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1395260,,,,,,,,
usa,jpn,2018,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,547535266,,,,,,,,
usa,jpn,2018,10,Paper Goods,1048,Paper Articles,499714009,,,,,,,,
usa,jpn,2018,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",136877133,,,,,,,,
usa,jpn,2018,11,Textiles,1150,Silk,124225,,,,,,,,
usa,jpn,2018,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",747011,,,,,,,,
usa,jpn,2018,11,Textiles,1152,Cotton,52763391,,,,,,,,
usa,jpn,2018,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,159114,,,,,,,,
usa,jpn,2018,11,Textiles,1154,Man-made filaments,56042204,,,,,,,,
usa,jpn,2018,11,Textiles,1155,Man-made staple fibres,34405242,,,,,,,,
usa,jpn,2018,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",54039180,,,,,,,,
usa,jpn,2018,11,Textiles,1157,Carpets and other textile floor coverings,9236453,,,,,,,,
usa,jpn,2018,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",5740696,,,,,,,,
usa,jpn,2018,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",42492426,,,,,,,,
usa,jpn,2018,11,Textiles,1160,Fabrics; knitted or crocheted,4392840,,,,,,,,
usa,jpn,2018,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,91771927,,,,,,,,
usa,jpn,2018,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,73491349,,,,,,,,
usa,jpn,2018,11,Textiles,1163,Textiles rags,54960605,,,,,,,,
usa,jpn,2018,12,Footwear and Headwear,1264,Footwear,44513328,,,,,,,,
usa,jpn,2018,12,Footwear and Headwear,1265,Headgear and parts thereof,13808207,,,,,,,,
usa,jpn,2018,12,Footwear and Headwear,1266,Umbrellas,483939,,,,,,,,
usa,jpn,2018,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1323387,,,,,,,,
usa,jpn,2018,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",165428335,,,,,,,,
usa,jpn,2018,13,Stone And Glass,1369,Ceramic products,99596196,,,,,,,,
usa,jpn,2018,13,Stone And Glass,1370,Glass and glassware,397102068,,,,,,,,
usa,jpn,2018,14,Precious Metals,1471,"Precious metals, gems and jewelry",1406454237,,,,,,,,
usa,jpn,2018,15,Metals,1572,Iron and steel,122936428,,,,,,,,
usa,jpn,2018,15,Metals,1573,Iron or steel articles,461312179,,,,,,,,
usa,jpn,2018,15,Metals,1574,Copper and articles thereof,252935205,,,,,,,,
usa,jpn,2018,15,Metals,1575,Nickel and articles thereof,197108478,,,,,,,,
usa,jpn,2018,15,Metals,1576,Aluminium and articles thereof,331085963,,,,,,,,
usa,jpn,2018,15,Metals,1578,Lead and articles thereof,3407123,,,,,,,,
usa,jpn,2018,15,Metals,1579,Zinc and articles thereof,5232394,,,,,,,,
usa,jpn,2018,15,Metals,1580,Tin; articles thereof,6929114,,,,,,,,
usa,jpn,2018,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",342937092,,,,,,,,
usa,jpn,2018,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",112982465,,,,,,,,
usa,jpn,2018,15,Metals,1583,Metal; miscellaneous products of base metal,111755672,,,,,,,,
usa,jpn,2018,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",7624234517,,,,,,,,
usa,jpn,2018,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5264808454,,,,,,,,
usa,jpn,2018,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",29979508,,,,,,,,
usa,jpn,2018,17,Transportation,1787,Vehicles,1724000638,,,,,,,,
usa,jpn,2018,17,Transportation,1788,"Aircraft, spacecraft and parts ",3621610810,,,,,,,,
usa,jpn,2018,17,Transportation,1789,"Ships, boats and floating structures",44352207,,,,,,,,
